Protein,RNA,Label
C0PF88,ZmalncRNA680,1
C0PFQ6,ZmalncRNA680,1
C0PIH9,ZmalncRNA680,1
C0PLI2,ZmalncRNA680,1
C4IYC2,ZmalncRNA680,1
C4J3A0,ZmalncRNA680,1
C4J594,ZmalncRNA680,1
Q41834,ZmalncRNA680,1
B4F8A7,ZmalncRNA740,1
B4F8L8,ZmalncRNA740,1
B4FB39,ZmalncRNA740,1
B4FBV8,ZmalncRNA740,1
B4FCE3,ZmalncRNA740,1
B4FGK8,ZmalncRNA740,1
B4FHE9,ZmalncRNA740,1
B4FLX0,ZmalncRNA740,1
B4FNR5,ZmalncRNA740,1
B4FPJ2,ZmalncRNA740,1
B4FSW0,ZmalncRNA740,1
B6SIF0,ZmalncRNA740,1
B6SP74,ZmalncRNA740,1
B6SXV2,ZmalncRNA740,1
B6T6E9,ZmalncRNA740,1
B6T6H4,ZmalncRNA740,1
B6TDJ0,ZmalncRNA740,1
B6TJJ4,ZmalncRNA740,1
B6TP60,ZmalncRNA740,1
B6U471,ZmalncRNA740,1
B7ZXJ1,ZmalncRNA740,1
B8A0M3,ZmalncRNA740,1
B8A134,ZmalncRNA740,1
B8A2G7,ZmalncRNA740,1
B8A305,ZmalncRNA740,1
C0P3W2,ZmalncRNA740,1
C0P6Q4,ZmalncRNA740,1
C0P8S9,ZmalncRNA740,1
C0PF88,ZmalncRNA740,1
C0PFQ6,ZmalncRNA740,1
C0PLI2,ZmalncRNA740,1
C4IYC2,ZmalncRNA740,1
C4J3A0,ZmalncRNA740,1
C4J594,ZmalncRNA740,1
Q41834,ZmalncRNA740,1
B4FCE3,ZmalncRNA214,1
B4FGK8,ZmalncRNA214,1
B4FHE9,ZmalncRNA214,1
B4FNR5,ZmalncRNA214,1
B4FPJ2,ZmalncRNA214,1
B4FSW0,ZmalncRNA214,1
B6SIF0,ZmalncRNA214,1
B6SP74,ZmalncRNA214,1
B6SXV2,ZmalncRNA214,1
B6T6E9,ZmalncRNA214,1
B6T6H4,ZmalncRNA214,1
B6TDJ0,ZmalncRNA214,1
B6TJJ4,ZmalncRNA214,1
B8A0M3,ZmalncRNA214,1
B8A134,ZmalncRNA214,1
B8A305,ZmalncRNA214,1
C0P3W2,ZmalncRNA214,1
C0PF88,ZmalncRNA214,1
C0PFQ6,ZmalncRNA214,1
C0PLI2,ZmalncRNA214,1
C4IYC2,ZmalncRNA214,1
C4J594,ZmalncRNA214,1
B8A0M3,ZmalncRNA741,1
C0PFQ6,ZmalncRNA741,1
B4F8A7,ZmalncRNA694,1
B4F8L8,ZmalncRNA694,1
B4FBV8,ZmalncRNA694,1
B4FCE3,ZmalncRNA694,1
B4FGK8,ZmalncRNA694,1
B4FHE9,ZmalncRNA694,1
B4FLX0,ZmalncRNA694,1
B4FNR5,ZmalncRNA694,1
B4FPJ2,ZmalncRNA694,1
B4FSW0,ZmalncRNA694,1
B6SP74,ZmalncRNA694,1
B6SXV2,ZmalncRNA694,1
B6T6H4,ZmalncRNA694,1
B8A0M3,ZmalncRNA694,1
B8A134,ZmalncRNA694,1
C0P3W2,ZmalncRNA694,1
C0P6Q4,ZmalncRNA694,1
C0PF88,ZmalncRNA694,1
C0PFQ6,ZmalncRNA694,1
C0PIH9,ZmalncRNA694,1
C0PLI2,ZmalncRNA694,1
C4IYC2,ZmalncRNA694,1
C4J3A0,ZmalncRNA694,1
C4J594,ZmalncRNA694,1
Q41834,ZmalncRNA694,1
B4F8A7,ZmalncRNA742,1
B4F8L8,ZmalncRNA742,1
B4FB39,ZmalncRNA742,1
B4FBV8,ZmalncRNA742,1
B4FCE3,ZmalncRNA742,1
B4FGK8,ZmalncRNA742,1
B4FHE9,ZmalncRNA742,1
B4FLX0,ZmalncRNA742,1
B4FNR5,ZmalncRNA742,1
B4FPJ2,ZmalncRNA742,1
B4FSW0,ZmalncRNA742,1
B6SIF0,ZmalncRNA742,1
B6SP74,ZmalncRNA742,1
B6SXV2,ZmalncRNA742,1
B6T6E9,ZmalncRNA742,1
B6T6H4,ZmalncRNA742,1
B6TDJ0,ZmalncRNA742,1
B6TP60,ZmalncRNA742,1
B6U471,ZmalncRNA742,1
B7ZXJ1,ZmalncRNA742,1
B8A0M3,ZmalncRNA742,1
B8A134,ZmalncRNA742,1
B8A2G7,ZmalncRNA742,1
B8A305,ZmalncRNA742,1
C0P6Q4,ZmalncRNA742,1
C0P8S9,ZmalncRNA742,1
C0PF88,ZmalncRNA742,1
C0PFQ6,ZmalncRNA742,1
C0PIH9,ZmalncRNA742,1
C0PLI2,ZmalncRNA742,1
C4IYC2,ZmalncRNA742,1
C4J3A0,ZmalncRNA742,1
C4J594,ZmalncRNA742,1
Q41834,ZmalncRNA742,1
B4F8A7,ZmalncRNA35,1
B4F8L8,ZmalncRNA35,1
B4FB39,ZmalncRNA35,1
B4FBV8,ZmalncRNA35,1
B4FNR5,ZmalncRNA35,1
B4FPJ2,ZmalncRNA35,1
B4FSW0,ZmalncRNA35,1
B6SIF0,ZmalncRNA35,1
B6SXV2,ZmalncRNA35,1
B6TDJ0,ZmalncRNA35,1
B6U471,ZmalncRNA35,1
B7ZXJ1,ZmalncRNA35,1
B8A134,ZmalncRNA35,1
B8A2G7,ZmalncRNA35,1
B8A305,ZmalncRNA35,1
C0PLI2,ZmalncRNA35,1
C4IYC2,ZmalncRNA35,1
C4J594,ZmalncRNA35,1
B4F8A7,ZmalncRNA696,1
B4FGK8,ZmalncRNA696,1
B4FHE9,ZmalncRNA696,1
B4FLX0,ZmalncRNA696,1
B4FNR5,ZmalncRNA696,1
B4FPJ2,ZmalncRNA696,1
B4FSW0,ZmalncRNA696,1
B6SP74,ZmalncRNA696,1
B6SXV2,ZmalncRNA696,1
B6T6H4,ZmalncRNA696,1
B8A0M3,ZmalncRNA696,1
B8A134,ZmalncRNA696,1
C0P3W2,ZmalncRNA696,1
C0PF88,ZmalncRNA696,1
C0PFQ6,ZmalncRNA696,1
C0PIH9,ZmalncRNA696,1
C4IYC2,ZmalncRNA696,1
C4J3A0,ZmalncRNA696,1
C4J594,ZmalncRNA696,1
B4F8L8,ZmalncRNA7,1
B4FB39,ZmalncRNA7,1
B4FBV8,ZmalncRNA7,1
B4FCE3,ZmalncRNA7,1
B4FNR5,ZmalncRNA7,1
B4FPJ2,ZmalncRNA7,1
B4FSW0,ZmalncRNA7,1
B6SP74,ZmalncRNA7,1
B6SXV2,ZmalncRNA7,1
B6TDJ0,ZmalncRNA7,1
B8A0M3,ZmalncRNA7,1
B8A134,ZmalncRNA7,1
C0P3W2,ZmalncRNA7,1
C0PF88,ZmalncRNA7,1
C0PFQ6,ZmalncRNA7,1
C0PLI2,ZmalncRNA7,1
C4IYC2,ZmalncRNA7,1
C4J594,ZmalncRNA7,1
B4F8A7,ZmalncRNA748,1
B4F8L8,ZmalncRNA748,1
B4FB39,ZmalncRNA748,1
B4FBV8,ZmalncRNA748,1
B4FCE3,ZmalncRNA748,1
B4FHE9,ZmalncRNA748,1
B4FLX0,ZmalncRNA748,1
B4FMA8,ZmalncRNA748,1
B4FNR5,ZmalncRNA748,1
B4FPJ2,ZmalncRNA748,1
B4FSW0,ZmalncRNA748,1
B6SIF0,ZmalncRNA748,1
B6SP74,ZmalncRNA748,1
B6SXV2,ZmalncRNA748,1
B6T6E9,ZmalncRNA748,1
B6T6H4,ZmalncRNA748,1
B6TDJ0,ZmalncRNA748,1
B6TJJ4,ZmalncRNA748,1
B6TP60,ZmalncRNA748,1
B6U471,ZmalncRNA748,1
B7ZXJ1,ZmalncRNA748,1
B8A134,ZmalncRNA748,1
B8A2G7,ZmalncRNA748,1
B8A305,ZmalncRNA748,1
C0P3W2,ZmalncRNA748,1
C0P558,ZmalncRNA748,1
C0P6Q4,ZmalncRNA748,1
C0P8S9,ZmalncRNA748,1
C0PF88,ZmalncRNA748,1
C0PHE3,ZmalncRNA748,1
C0PLI2,ZmalncRNA748,1
C4IYC2,ZmalncRNA748,1
C4J594,ZmalncRNA748,1
B4F8A7,ZmalncRNA749,1
B4F8L8,ZmalncRNA749,1
B4FB39,ZmalncRNA749,1
B4FBV8,ZmalncRNA749,1
B4FCE3,ZmalncRNA749,1
B4FGK8,ZmalncRNA749,1
B4FHE9,ZmalncRNA749,1
B4FLX0,ZmalncRNA749,1
B4FMA8,ZmalncRNA749,1
B4FNR5,ZmalncRNA749,1
B4FPJ2,ZmalncRNA749,1
B4FSW0,ZmalncRNA749,1
B6SIF0,ZmalncRNA749,1
B6SP74,ZmalncRNA749,1
B6SXV2,ZmalncRNA749,1
B6T6E9,ZmalncRNA749,1
B6T6H4,ZmalncRNA749,1
B6TDJ0,ZmalncRNA749,1
B6TJJ4,ZmalncRNA749,1
B6TP60,ZmalncRNA749,1
B6U471,ZmalncRNA749,1
B7ZXJ1,ZmalncRNA749,1
B8A0M3,ZmalncRNA749,1
B8A134,ZmalncRNA749,1
B8A2G7,ZmalncRNA749,1
B8A305,ZmalncRNA749,1
C0P3W2,ZmalncRNA749,1
C0P488,ZmalncRNA749,1
C0P6Q4,ZmalncRNA749,1
C0P8S9,ZmalncRNA749,1
C0PF88,ZmalncRNA749,1
C0PFQ6,ZmalncRNA749,1
C0PHE3,ZmalncRNA749,1
C0PIH9,ZmalncRNA749,1
C0PLI2,ZmalncRNA749,1
C4IYC2,ZmalncRNA749,1
C4J3A0,ZmalncRNA749,1
C4J594,ZmalncRNA749,1
Q41834,ZmalncRNA749,1
B4F8A7,ZmalncRNA372,1
B4FGK8,ZmalncRNA372,1
B4FHE9,ZmalncRNA372,1
B4FLX0,ZmalncRNA372,1
B4FMA8,ZmalncRNA372,1
B4FNR5,ZmalncRNA372,1
B4FPJ2,ZmalncRNA372,1
B4FSW0,ZmalncRNA372,1
B6TP60,ZmalncRNA372,1
B8A0M3,ZmalncRNA372,1
B8A2G7,ZmalncRNA372,1
C0P488,ZmalncRNA372,1
C0P6Q4,ZmalncRNA372,1
C0P8S9,ZmalncRNA372,1
C0PIH9,ZmalncRNA372,1
C0PLI2,ZmalncRNA372,1
C4J3A0,ZmalncRNA372,1
Q41834,ZmalncRNA372,1
B4F8A7,ZmalncRNA126,1
B4F8L8,ZmalncRNA126,1
B4FBV8,ZmalncRNA126,1
B4FCE3,ZmalncRNA126,1
B4FGK8,ZmalncRNA126,1
B4FHE9,ZmalncRNA126,1
B4FLX0,ZmalncRNA126,1
B4FMA8,ZmalncRNA126,1
B4FNR5,ZmalncRNA126,1
B4FPJ2,ZmalncRNA126,1
B4FSW0,ZmalncRNA126,1
B6SIF0,ZmalncRNA126,1
B6SXV2,ZmalncRNA126,1
B6T6H4,ZmalncRNA126,1
B6TDJ0,ZmalncRNA126,1
B6TP60,ZmalncRNA126,1
B6U471,ZmalncRNA126,1
B7ZXJ1,ZmalncRNA126,1
B8A0M3,ZmalncRNA126,1
B8A2G7,ZmalncRNA126,1
B8A305,ZmalncRNA126,1
C0P488,ZmalncRNA126,1
C0P6Q4,ZmalncRNA126,1
C0P8S9,ZmalncRNA126,1
C0PHE3,ZmalncRNA126,1
C0PIH9,ZmalncRNA126,1
C0PLI2,ZmalncRNA126,1
C4IYC2,ZmalncRNA126,1
C4J3A0,ZmalncRNA126,1
Q41834,ZmalncRNA126,1
B4F8A7,ZmalncRNA756,1
B4F8L8,ZmalncRNA756,1
B4FB39,ZmalncRNA756,1
B4FBV8,ZmalncRNA756,1
B4FCE3,ZmalncRNA756,1
B4FGK8,ZmalncRNA756,1
B4FHE9,ZmalncRNA756,1
B4FLX0,ZmalncRNA756,1
B4FNR5,ZmalncRNA756,1
B4FPJ2,ZmalncRNA756,1
B4FSW0,ZmalncRNA756,1
B6SP74,ZmalncRNA756,1
B6SXV2,ZmalncRNA756,1
B6TDJ0,ZmalncRNA756,1
B6TP60,ZmalncRNA756,1
B8A0M3,ZmalncRNA756,1
B8A134,ZmalncRNA756,1
B8A2G7,ZmalncRNA756,1
B8A305,ZmalncRNA756,1
C0PFQ6,ZmalncRNA756,1
C0PLI2,ZmalncRNA756,1
C4IYC2,ZmalncRNA756,1
C4J594,ZmalncRNA756,1
Q41834,ZmalncRNA756,1
B4F8A7,ZmalncRNA441,1
B4FCE3,ZmalncRNA441,1
B4FGK8,ZmalncRNA441,1
B4FHE9,ZmalncRNA441,1
B4FLX0,ZmalncRNA441,1
B4FNR5,ZmalncRNA441,1
B4FPJ2,ZmalncRNA441,1
B4FSW0,ZmalncRNA441,1
B6SP74,ZmalncRNA441,1
B6SXV2,ZmalncRNA441,1
B6T6H4,ZmalncRNA441,1
B8A0M3,ZmalncRNA441,1
B8A134,ZmalncRNA441,1
B8A305,ZmalncRNA441,1
C0P3W2,ZmalncRNA441,1
C0P8S9,ZmalncRNA441,1
C0PF88,ZmalncRNA441,1
C0PFQ6,ZmalncRNA441,1
C0PIH9,ZmalncRNA441,1
C0PLI2,ZmalncRNA441,1
C4IYC2,ZmalncRNA441,1
C4J3A0,ZmalncRNA441,1
C4J594,ZmalncRNA441,1
B4FGK8,ZmalncRNA758,1
C0PIH9,ZmalncRNA758,1
B4F8A7,ZmalncRNA802,1
B4F8L8,ZmalncRNA802,1
B4FB39,ZmalncRNA802,1
B4FBV8,ZmalncRNA802,1
B4FCE3,ZmalncRNA802,1
B4FGK8,ZmalncRNA802,1
B4FHE9,ZmalncRNA802,1
B4FLX0,ZmalncRNA802,1
B4FNR5,ZmalncRNA802,1
B4FPJ2,ZmalncRNA802,1
B4FSW0,ZmalncRNA802,1
B6SIF0,ZmalncRNA802,1
B6SP74,ZmalncRNA802,1
B6SXV2,ZmalncRNA802,1
B6T6E9,ZmalncRNA802,1
B6T6H4,ZmalncRNA802,1
B6TDJ0,ZmalncRNA802,1
B6TP60,ZmalncRNA802,1
B6U471,ZmalncRNA802,1
B7ZXJ1,ZmalncRNA802,1
B8A0M3,ZmalncRNA802,1
B8A134,ZmalncRNA802,1
B8A2G7,ZmalncRNA802,1
B8A305,ZmalncRNA802,1
C0P6Q4,ZmalncRNA802,1
C0P8S9,ZmalncRNA802,1
C0PF88,ZmalncRNA802,1
C0PFQ6,ZmalncRNA802,1
C0PLI2,ZmalncRNA802,1
C4IYC2,ZmalncRNA802,1
C4J3A0,ZmalncRNA802,1
C4J594,ZmalncRNA802,1
Q41834,ZmalncRNA802,1
B4F8A7,ZmalncRNA803,1
B4F8L8,ZmalncRNA803,1
B4FB39,ZmalncRNA803,1
B4FBV8,ZmalncRNA803,1
B4FCE3,ZmalncRNA803,1
B4FGK8,ZmalncRNA803,1
B4FHE9,ZmalncRNA803,1
B4FLX0,ZmalncRNA803,1
B4FMA8,ZmalncRNA803,1
B4FNR5,ZmalncRNA803,1
B4FPJ2,ZmalncRNA803,1
B4FSW0,ZmalncRNA803,1
B6SIF0,ZmalncRNA803,1
B6SP74,ZmalncRNA803,1
B6SXV2,ZmalncRNA803,1
B6T6H4,ZmalncRNA803,1
B6TDJ0,ZmalncRNA803,1
B6TJJ4,ZmalncRNA803,1
B6TP60,ZmalncRNA803,1
B6U471,ZmalncRNA803,1
B7ZXJ1,ZmalncRNA803,1
B8A0M3,ZmalncRNA803,1
B8A134,ZmalncRNA803,1
B8A2G7,ZmalncRNA803,1
B8A305,ZmalncRNA803,1
C0P3W2,ZmalncRNA803,1
C0P488,ZmalncRNA803,1
C0P558,ZmalncRNA803,1
C0P6Q4,ZmalncRNA803,1
C0P8S9,ZmalncRNA803,1
C0PF88,ZmalncRNA803,1
C0PHE3,ZmalncRNA803,1
C0PIH9,ZmalncRNA803,1
C0PLI2,ZmalncRNA803,1
C4IYC2,ZmalncRNA803,1
C4J3A0,ZmalncRNA803,1
Q41834,ZmalncRNA803,1
B4F8A7,ZmalncRNA804,1
B4F8L8,ZmalncRNA804,1
B4FBV8,ZmalncRNA804,1
B4FPJ2,ZmalncRNA804,1
B6SXV2,ZmalncRNA804,1
B6TDJ0,ZmalncRNA804,1
B6U471,ZmalncRNA804,1
B8A2G7,ZmalncRNA804,1
Q41834,ZmalncRNA804,1
B4F8A7,ZmalncRNA462,1
B4FGK8,ZmalncRNA462,1
B4FHE9,ZmalncRNA462,1
B4FLX0,ZmalncRNA462,1
B4FNR5,ZmalncRNA462,1
B4FPJ2,ZmalncRNA462,1
B4FSW0,ZmalncRNA462,1
B6SXV2,ZmalncRNA462,1
B8A0M3,ZmalncRNA462,1
B8A2G7,ZmalncRNA462,1
C0P6Q4,ZmalncRNA462,1
C0PIH9,ZmalncRNA462,1
C0PLI2,ZmalncRNA462,1
C4IYC2,ZmalncRNA462,1
C4J3A0,ZmalncRNA462,1
Q41834,ZmalncRNA462,1
B4F8A7,ZmalncRNA197,1
B4FGK8,ZmalncRNA197,1
B4FPJ2,ZmalncRNA197,1
B8A2G7,ZmalncRNA197,1
C0P6Q4,ZmalncRNA197,1
Q41834,ZmalncRNA197,1
B4F8A7,ZmalncRNA173,1
B4FB39,ZmalncRNA173,1
B4FGK8,ZmalncRNA173,1
B6SXV2,ZmalncRNA173,1
B8A0M3,ZmalncRNA173,1
C0P6Q4,ZmalncRNA173,1
C4IYC2,ZmalncRNA173,1
B4F8A7,ZmalncRNA110,1
B4FGK8,ZmalncRNA110,1
B4FHE9,ZmalncRNA110,1
B4FNR5,ZmalncRNA110,1
B4FPJ2,ZmalncRNA110,1
B4FSW0,ZmalncRNA110,1
B6SXV2,ZmalncRNA110,1
B6T6H4,ZmalncRNA110,1
B8A0M3,ZmalncRNA110,1
B8A134,ZmalncRNA110,1
B8A305,ZmalncRNA110,1
C0PF88,ZmalncRNA110,1
C0PFQ6,ZmalncRNA110,1
C0PIH9,ZmalncRNA110,1
C4J594,ZmalncRNA110,1
B4F8A7,ZmalncRNA812,1
B4F8L8,ZmalncRNA812,1
B4FBV8,ZmalncRNA812,1
B4FCE3,ZmalncRNA812,1
B4FGK8,ZmalncRNA812,1
B4FHE9,ZmalncRNA812,1
B4FLX0,ZmalncRNA812,1
B4FMA8,ZmalncRNA812,1
B4FNR5,ZmalncRNA812,1
B4FPJ2,ZmalncRNA812,1
B4FSW0,ZmalncRNA812,1
B6SIF0,ZmalncRNA812,1
B6SP74,ZmalncRNA812,1
B6SXV2,ZmalncRNA812,1
B6T6H4,ZmalncRNA812,1
B6TDJ0,ZmalncRNA812,1
B6TJJ4,ZmalncRNA812,1
B6TP60,ZmalncRNA812,1
B6U471,ZmalncRNA812,1
B7ZXJ1,ZmalncRNA812,1
B8A0M3,ZmalncRNA812,1
B8A134,ZmalncRNA812,1
B8A2G7,ZmalncRNA812,1
B8A305,ZmalncRNA812,1
C0P3W2,ZmalncRNA812,1
C0P558,ZmalncRNA812,1
C0P6Q4,ZmalncRNA812,1
C0P8S9,ZmalncRNA812,1
C0PF88,ZmalncRNA812,1
C0PFQ6,ZmalncRNA812,1
C0PHE3,ZmalncRNA812,1
C0PIH9,ZmalncRNA812,1
C0PLI2,ZmalncRNA812,1
C4IYC2,ZmalncRNA812,1
C4J3A0,ZmalncRNA812,1
C4J594,ZmalncRNA812,1
Q41834,ZmalncRNA812,1
B4F8A7,ZmalncRNA198,1
B4F8L8,ZmalncRNA198,1
B4FBV8,ZmalncRNA198,1
B4FCE3,ZmalncRNA198,1
B4FGK8,ZmalncRNA198,1
B4FHE9,ZmalncRNA198,1
B4FLX0,ZmalncRNA198,1
B4FNR5,ZmalncRNA198,1
B4FPJ2,ZmalncRNA198,1
B4FSW0,ZmalncRNA198,1
B6SP74,ZmalncRNA198,1
B6SXV2,ZmalncRNA198,1
B6T6H4,ZmalncRNA198,1
B6TDJ0,ZmalncRNA198,1
B6TP60,ZmalncRNA198,1
B7ZXJ1,ZmalncRNA198,1
B8A0M3,ZmalncRNA198,1
B8A134,ZmalncRNA198,1
B8A2G7,ZmalncRNA198,1
B8A305,ZmalncRNA198,1
C0P6Q4,ZmalncRNA198,1
C0P8S9,ZmalncRNA198,1
C0PF88,ZmalncRNA198,1
C0PIH9,ZmalncRNA198,1
C0PLI2,ZmalncRNA198,1
C4IYC2,ZmalncRNA198,1
C4J3A0,ZmalncRNA198,1
C4J594,ZmalncRNA198,1
Q41834,ZmalncRNA198,1
B4F8A7,ZmalncRNA65,1
B4F8L8,ZmalncRNA65,1
B4FB39,ZmalncRNA65,1
B4FBV8,ZmalncRNA65,1
B4FCE3,ZmalncRNA65,1
B4FGK8,ZmalncRNA65,1
B4FHE9,ZmalncRNA65,1
B4FLX0,ZmalncRNA65,1
B4FMA8,ZmalncRNA65,1
B4FNR5,ZmalncRNA65,1
B4FPJ2,ZmalncRNA65,1
B4FSW0,ZmalncRNA65,1
B6SIF0,ZmalncRNA65,1
B6SP74,ZmalncRNA65,1
B6SXV2,ZmalncRNA65,1
B6T6E9,ZmalncRNA65,1
B6T6H4,ZmalncRNA65,1
B6TDJ0,ZmalncRNA65,1
B6TP60,ZmalncRNA65,1
B6U471,ZmalncRNA65,1
B7ZXJ1,ZmalncRNA65,1
B8A0M3,ZmalncRNA65,1
B8A134,ZmalncRNA65,1
B8A2G7,ZmalncRNA65,1
B8A305,ZmalncRNA65,1
C0P6Q4,ZmalncRNA65,1
C0P8S9,ZmalncRNA65,1
C0PF88,ZmalncRNA65,1
C0PIH9,ZmalncRNA65,1
C0PLI2,ZmalncRNA65,1
C4IYC2,ZmalncRNA65,1
C4J3A0,ZmalncRNA65,1
Q41834,ZmalncRNA65,1
B4F8A7,ZmalncRNA191,1
B4F8L8,ZmalncRNA191,1
B4FB39,ZmalncRNA191,1
B4FBV8,ZmalncRNA191,1
B4FCE3,ZmalncRNA191,1
B4FGK8,ZmalncRNA191,1
B4FHE9,ZmalncRNA191,1
B4FLX0,ZmalncRNA191,1
B4FNR5,ZmalncRNA191,1
B4FPJ2,ZmalncRNA191,1
B4FSW0,ZmalncRNA191,1
B6SP74,ZmalncRNA191,1
B6SXV2,ZmalncRNA191,1
B6T6H4,ZmalncRNA191,1
B6TDJ0,ZmalncRNA191,1
B6TJJ4,ZmalncRNA191,1
B8A0M3,ZmalncRNA191,1
B8A134,ZmalncRNA191,1
B8A2G7,ZmalncRNA191,1
B8A305,ZmalncRNA191,1
C0P3W2,ZmalncRNA191,1
C0PF88,ZmalncRNA191,1
C0PFQ6,ZmalncRNA191,1
C0PLI2,ZmalncRNA191,1
C4IYC2,ZmalncRNA191,1
C4J594,ZmalncRNA191,1
B6SXV2,ZmalncRNA461,1
B8A0M3,ZmalncRNA461,1
C0PFQ6,ZmalncRNA461,1
B4F8A7,ZmalncRNA817,1
B4FGK8,ZmalncRNA817,1
B4FHE9,ZmalncRNA817,1
B6SXV2,ZmalncRNA817,1
B6T6H4,ZmalncRNA817,1
B8A0M3,ZmalncRNA817,1
B8A134,ZmalncRNA817,1
C0P6Q4,ZmalncRNA817,1
C0P8S9,ZmalncRNA817,1
C0PF88,ZmalncRNA817,1
C0PFQ6,ZmalncRNA817,1
C0PIH9,ZmalncRNA817,1
C4IYC2,ZmalncRNA817,1
C4J3A0,ZmalncRNA817,1
Q41834,ZmalncRNA817,1
B4FPJ2,ZmalncRNA818,1
B6SIF0,ZmalncRNA818,1
B6SXV2,ZmalncRNA818,1
B6T6E9,ZmalncRNA818,1
B6TDJ0,ZmalncRNA818,1
C4IYC2,ZmalncRNA818,1
B4F8A7,ZmalncRNA418,1
B4F8L8,ZmalncRNA418,1
B4FB39,ZmalncRNA418,1
B4FBV8,ZmalncRNA418,1
B4FCE3,ZmalncRNA418,1
B4FGK8,ZmalncRNA418,1
B4FHE9,ZmalncRNA418,1
B4FLX0,ZmalncRNA418,1
B4FMA8,ZmalncRNA418,1
B4FNR5,ZmalncRNA418,1
B4FPJ2,ZmalncRNA418,1
B4FSW0,ZmalncRNA418,1
B6SIF0,ZmalncRNA418,1
B6SP74,ZmalncRNA418,1
B6SXV2,ZmalncRNA418,1
B6T6H4,ZmalncRNA418,1
B6TDJ0,ZmalncRNA418,1
B6TJJ4,ZmalncRNA418,1
B6TP60,ZmalncRNA418,1
B6U471,ZmalncRNA418,1
B7ZXJ1,ZmalncRNA418,1
B8A0M3,ZmalncRNA418,1
B8A134,ZmalncRNA418,1
B8A2G7,ZmalncRNA418,1
B8A305,ZmalncRNA418,1
C0P3W2,ZmalncRNA418,1
C0P488,ZmalncRNA418,1
C0P558,ZmalncRNA418,1
C0P6Q4,ZmalncRNA418,1
C0P8S9,ZmalncRNA418,1
C0PF88,ZmalncRNA418,1
C0PFQ6,ZmalncRNA418,1
C0PHE3,ZmalncRNA418,1
C0PIH9,ZmalncRNA418,1
C0PLI2,ZmalncRNA418,1
C4IYC2,ZmalncRNA418,1
C4J3A0,ZmalncRNA418,1
C4J594,ZmalncRNA418,1
Q41834,ZmalncRNA418,1
B4F8A7,ZmalncRNA820,1
B4F8L8,ZmalncRNA820,1
B4FB39,ZmalncRNA820,1
B4FBV8,ZmalncRNA820,1
B4FCE3,ZmalncRNA820,1
B4FGK8,ZmalncRNA820,1
B4FHE9,ZmalncRNA820,1
B4FLX0,ZmalncRNA820,1
B4FNR5,ZmalncRNA820,1
B4FPJ2,ZmalncRNA820,1
B4FSW0,ZmalncRNA820,1
B6SIF0,ZmalncRNA820,1
B6SP74,ZmalncRNA820,1
B6SXV2,ZmalncRNA820,1
B6T6E9,ZmalncRNA820,1
B6T6H4,ZmalncRNA820,1
B6TDJ0,ZmalncRNA820,1
B6TJJ4,ZmalncRNA820,1
B6TP60,ZmalncRNA820,1
B7ZXJ1,ZmalncRNA820,1
B8A0M3,ZmalncRNA820,1
B8A134,ZmalncRNA820,1
B8A2G7,ZmalncRNA820,1
B8A305,ZmalncRNA820,1
C0P3W2,ZmalncRNA820,1
C0P8S9,ZmalncRNA820,1
C0PF88,ZmalncRNA820,1
C0PFQ6,ZmalncRNA820,1
C0PHE3,ZmalncRNA820,1
C0PLI2,ZmalncRNA820,1
C4IYC2,ZmalncRNA820,1
C4J594,ZmalncRNA820,1
B4F8A7,ZmalncRNA764,1
B4F8L8,ZmalncRNA764,1
B4FB39,ZmalncRNA764,1
B4FBV8,ZmalncRNA764,1
B4FCE3,ZmalncRNA764,1
B4FGK8,ZmalncRNA764,1
B4FHE9,ZmalncRNA764,1
B4FLX0,ZmalncRNA764,1
B4FNR5,ZmalncRNA764,1
B4FPJ2,ZmalncRNA764,1
B4FSW0,ZmalncRNA764,1
B6SIF0,ZmalncRNA764,1
B6SP74,ZmalncRNA764,1
B6SXV2,ZmalncRNA764,1
B6T6E9,ZmalncRNA764,1
B6T6H4,ZmalncRNA764,1
B6TDJ0,ZmalncRNA764,1
B6TJJ4,ZmalncRNA764,1
B6TP60,ZmalncRNA764,1
B6U471,ZmalncRNA764,1
B7ZXJ1,ZmalncRNA764,1
B8A0M3,ZmalncRNA764,1
B8A134,ZmalncRNA764,1
B8A2G7,ZmalncRNA764,1
B8A305,ZmalncRNA764,1
C0P3W2,ZmalncRNA764,1
C0P558,ZmalncRNA764,1
C0P8S9,ZmalncRNA764,1
C0PF88,ZmalncRNA764,1
C0PFQ6,ZmalncRNA764,1
C0PHE3,ZmalncRNA764,1
C0PIH9,ZmalncRNA764,1
C0PLI2,ZmalncRNA764,1
C4IYC2,ZmalncRNA764,1
C4J594,ZmalncRNA764,1
B6T6E9,ZmalncRNA383,1
C0PFQ6,ZmalncRNA826,1
B4F8A7,ZmalncRNA827,1
B4F8L8,ZmalncRNA827,1
B4FB39,ZmalncRNA827,1
B4FBV8,ZmalncRNA827,1
B4FCE3,ZmalncRNA827,1
B4FGK8,ZmalncRNA827,1
B4FHE9,ZmalncRNA827,1
B4FLX0,ZmalncRNA827,1
B4FNR5,ZmalncRNA827,1
B4FPJ2,ZmalncRNA827,1
B4FSW0,ZmalncRNA827,1
B6SIF0,ZmalncRNA827,1
B6SXV2,ZmalncRNA827,1
B6TDJ0,ZmalncRNA827,1
