Protein,RNA,Label
C0PLI2,ZmalncRNA759,1
C4IYC2,ZmalncRNA759,1
C4J3A0,ZmalncRNA759,1
Q41834,ZmalncRNA759,1
B4F8A7,ZmalncRNA801,1
B4F8L8,ZmalncRNA801,1
B4FB39,ZmalncRNA801,1
B4FBV8,ZmalncRNA801,1
B4FCE3,ZmalncRNA801,1
B4FGK8,ZmalncRNA801,1
B4FHE9,ZmalncRNA801,1
B4FLX0,ZmalncRNA801,1
B4FNR5,ZmalncRNA801,1
B4FPJ2,ZmalncRNA801,1
B4FSW0,ZmalncRNA801,1
B6SP74,ZmalncRNA801,1
B6SXV2,ZmalncRNA801,1
B6T6H4,ZmalncRNA801,1
B6TJJ4,ZmalncRNA801,1
B6TP60,ZmalncRNA801,1
B7ZXJ1,ZmalncRNA801,1
B8A0M3,ZmalncRNA801,1
B8A134,ZmalncRNA801,1
B8A2G7,ZmalncRNA801,1
B8A305,ZmalncRNA801,1
C0P3W2,ZmalncRNA801,1
C0P539,ZmalncRNA801,1
C0PF88,ZmalncRNA801,1
C0PFQ6,ZmalncRNA801,1
C0PHE3,ZmalncRNA801,1
C0PIH9,ZmalncRNA801,1
C0PLI2,ZmalncRNA801,1
C4IYC2,ZmalncRNA801,1
C4J3A0,ZmalncRNA801,1
C4J594,ZmalncRNA801,1
B4FCE3,ZmalncRNA216,1
B4FGK8,ZmalncRNA216,1
B4FLX0,ZmalncRNA216,1
B4FNR5,ZmalncRNA216,1
B4FPJ2,ZmalncRNA216,1
B4FSW0,ZmalncRNA216,1
B6SIF0,ZmalncRNA216,1
B6SP74,ZmalncRNA216,1
B6SXV2,ZmalncRNA216,1
C0PIH9,ZmalncRNA216,1
C0PLI2,ZmalncRNA216,1
C4IYC2,ZmalncRNA216,1
B4F8A7,ZmalncRNA805,1
B4F8L8,ZmalncRNA805,1
B4FB39,ZmalncRNA805,1
B4FBV8,ZmalncRNA805,1
B4FCE3,ZmalncRNA805,1
B4FHE9,ZmalncRNA805,1
B4FLX0,ZmalncRNA805,1
B4FMA8,ZmalncRNA805,1
B4FNR5,ZmalncRNA805,1
B4FPJ2,ZmalncRNA805,1
B4FSW0,ZmalncRNA805,1
B6SIF0,ZmalncRNA805,1
B6SP74,ZmalncRNA805,1
B6SXV2,ZmalncRNA805,1
B6T6E9,ZmalncRNA805,1
B6T6H4,ZmalncRNA805,1
B6TDJ0,ZmalncRNA805,1
B6TJJ4,ZmalncRNA805,1
B6U471,ZmalncRNA805,1
B7ZXJ1,ZmalncRNA805,1
B8A0M3,ZmalncRNA805,1
B8A2G7,ZmalncRNA805,1
B8A305,ZmalncRNA805,1
C0P3W2,ZmalncRNA805,1
C0P558,ZmalncRNA805,1
C0P8S9,ZmalncRNA805,1
C0PF88,ZmalncRNA805,1
C0PHE3,ZmalncRNA805,1
C0PLI2,ZmalncRNA805,1
C4IYC2,ZmalncRNA805,1
C4J594,ZmalncRNA805,1
Q41834,ZmalncRNA805,1
C0PFQ6,ZmalncRNA810,1
C4J594,ZmalncRNA810,1
B8A0M3,ZmalncRNA811,1
C0PFQ6,ZmalncRNA811,1
C4J594,ZmalncRNA811,1
B4F8A7,ZmalncRNA813,1
B4F8L8,ZmalncRNA813,1
B4FB39,ZmalncRNA813,1
B4FBV8,ZmalncRNA813,1
B4FCE3,ZmalncRNA813,1
B4FDA8,ZmalncRNA813,1
B4FGK8,ZmalncRNA813,1
B4FHE9,ZmalncRNA813,1
B4FLX0,ZmalncRNA813,1
B4FMA8,ZmalncRNA813,1
B4FNR5,ZmalncRNA813,1
B4FPJ2,ZmalncRNA813,1
B4FSW0,ZmalncRNA813,1
B6SIF0,ZmalncRNA813,1
B6SP74,ZmalncRNA813,1
B6SXV2,ZmalncRNA813,1
B6T6E9,ZmalncRNA813,1
B6T6H4,ZmalncRNA813,1
B6TDJ0,ZmalncRNA813,1
B6TJJ4,ZmalncRNA813,1
B6TP60,ZmalncRNA813,1
B6U471,ZmalncRNA813,1
B7ZXJ1,ZmalncRNA813,1
B8A0M3,ZmalncRNA813,1
B8A134,ZmalncRNA813,1
B8A2G7,ZmalncRNA813,1
B8A305,ZmalncRNA813,1
C0P3W2,ZmalncRNA813,1
C0P488,ZmalncRNA813,1
C0P539,ZmalncRNA813,1
C0P558,ZmalncRNA813,1
C0P6Q4,ZmalncRNA813,1
C0P8S9,ZmalncRNA813,1
C0PFQ6,ZmalncRNA813,1
C0PHE3,ZmalncRNA813,1
C0PIH9,ZmalncRNA813,1
C0PLI2,ZmalncRNA813,1
C4IYC2,ZmalncRNA813,1
C4J594,ZmalncRNA813,1
Q41834,ZmalncRNA813,1
B4F8A7,ZmalncRNA760,1
B4F8L8,ZmalncRNA760,1
B4FB39,ZmalncRNA760,1
B4FBV8,ZmalncRNA760,1
B4FCE3,ZmalncRNA760,1
B4FGK8,ZmalncRNA760,1
B4FHE9,ZmalncRNA760,1
B4FLX0,ZmalncRNA760,1
B4FMA8,ZmalncRNA760,1
B4FNR5,ZmalncRNA760,1
B4FPJ2,ZmalncRNA760,1
B4FSW0,ZmalncRNA760,1
B6SIF0,ZmalncRNA760,1
B6SP74,ZmalncRNA760,1
B6SXV2,ZmalncRNA760,1
B6T6H4,ZmalncRNA760,1
B6TDJ0,ZmalncRNA760,1
B6TJJ4,ZmalncRNA760,1
B6TP60,ZmalncRNA760,1
B6U471,ZmalncRNA760,1
B7ZXJ1,ZmalncRNA760,1
B8A0M3,ZmalncRNA760,1
B8A134,ZmalncRNA760,1
B8A2G7,ZmalncRNA760,1
B8A305,ZmalncRNA760,1
C0P3W2,ZmalncRNA760,1
C0P488,ZmalncRNA760,1
C0P6Q4,ZmalncRNA760,1
C0P8S9,ZmalncRNA760,1
C0PF88,ZmalncRNA760,1
C0PFQ6,ZmalncRNA760,1
C0PHE3,ZmalncRNA760,1
C0PIH9,ZmalncRNA760,1
C0PLI2,ZmalncRNA760,1
C4IYC2,ZmalncRNA760,1
C4J3A0,ZmalncRNA760,1
C4J594,ZmalncRNA760,1
Q41834,ZmalncRNA760,1
B4F8A7,ZmalncRNA816,1
B4F8L8,ZmalncRNA816,1
B4FGK8,ZmalncRNA816,1
B4FHE9,ZmalncRNA816,1
B4FLX0,ZmalncRNA816,1
B4FMA8,ZmalncRNA816,1
B4FNR5,ZmalncRNA816,1
B4FSW0,ZmalncRNA816,1
B6SXV2,ZmalncRNA816,1
B6T6H4,ZmalncRNA816,1
B6TDJ0,ZmalncRNA816,1
B8A0M3,ZmalncRNA816,1
B8A134,ZmalncRNA816,1
B8A305,ZmalncRNA816,1
C0P3W2,ZmalncRNA816,1
C0P488,ZmalncRNA816,1
C0P539,ZmalncRNA816,1
C0P6Q4,ZmalncRNA816,1
C0P8S9,ZmalncRNA816,1
C0PF88,ZmalncRNA816,1
C0PFQ6,ZmalncRNA816,1
C0PLI2,ZmalncRNA816,1
C4IYC2,ZmalncRNA816,1
C4J594,ZmalncRNA816,1
Q41834,ZmalncRNA816,1
B6SXV2,ZmalncRNA761,1
B8A134,ZmalncRNA761,1
C0P3W2,ZmalncRNA761,1
C0PFQ6,ZmalncRNA761,1
C4J594,ZmalncRNA761,1
B4FCE3,ZmalncRNA763,1
B4FGK8,ZmalncRNA763,1
B4FHE9,ZmalncRNA763,1
B4FLX0,ZmalncRNA763,1
B4FNR5,ZmalncRNA763,1
B4FPJ2,ZmalncRNA763,1
B4FSW0,ZmalncRNA763,1
B6SP74,ZmalncRNA763,1
B6SXV2,ZmalncRNA763,1
B8A0M3,ZmalncRNA763,1
B8A134,ZmalncRNA763,1
B8A305,ZmalncRNA763,1
C0PF88,ZmalncRNA763,1
C0PFQ6,ZmalncRNA763,1
C0PLI2,ZmalncRNA763,1
C4IYC2,ZmalncRNA763,1
C4J594,ZmalncRNA763,1
B4F8A7,ZmalncRNA819,1
B4FBV8,ZmalncRNA819,1
B4FCE3,ZmalncRNA819,1
B4FGK8,ZmalncRNA819,1
B4FHE9,ZmalncRNA819,1
B4FLX0,ZmalncRNA819,1
B4FNR5,ZmalncRNA819,1
B4FPJ2,ZmalncRNA819,1
B4FSW0,ZmalncRNA819,1
B6SP74,ZmalncRNA819,1
B6SXV2,ZmalncRNA819,1
B8A0M3,ZmalncRNA819,1
B8A134,ZmalncRNA819,1
B8A305,ZmalncRNA819,1
C0P6Q4,ZmalncRNA819,1
C0P8S9,ZmalncRNA819,1
C0PFQ6,ZmalncRNA819,1
C0PIH9,ZmalncRNA819,1
C0PLI2,ZmalncRNA819,1
C4IYC2,ZmalncRNA819,1
C4J3A0,ZmalncRNA819,1
C4J594,ZmalncRNA819,1
Q41834,ZmalncRNA819,1
B4F8A7,ZmalncRNA822,1
B4F8L8,ZmalncRNA822,1
B4FB39,ZmalncRNA822,1
B4FBV8,ZmalncRNA822,1
B4FCE3,ZmalncRNA822,1
B4FDA8,ZmalncRNA822,1
B4FGK8,ZmalncRNA822,1
B4FHE9,ZmalncRNA822,1
B4FLX0,ZmalncRNA822,1
B4FMA8,ZmalncRNA822,1
B4FNR5,ZmalncRNA822,1
B4FPJ2,ZmalncRNA822,1
B4FSW0,ZmalncRNA822,1
B6SIF0,ZmalncRNA822,1
B6SP74,ZmalncRNA822,1
B6SXV2,ZmalncRNA822,1
B6T6E9,ZmalncRNA822,1
B6T6H4,ZmalncRNA822,1
B6TDJ0,ZmalncRNA822,1
B6TP60,ZmalncRNA822,1
B6U471,ZmalncRNA822,1
B7ZXJ1,ZmalncRNA822,1
B8A0M3,ZmalncRNA822,1
B8A134,ZmalncRNA822,1
B8A2G7,ZmalncRNA822,1
B8A305,ZmalncRNA822,1
C0P3W2,ZmalncRNA822,1
C0P488,ZmalncRNA822,1
C0P539,ZmalncRNA822,1
C0P558,ZmalncRNA822,1
C0P6Q4,ZmalncRNA822,1
C0P8S9,ZmalncRNA822,1
C0PHE3,ZmalncRNA822,1
C0PIH9,ZmalncRNA822,1
C0PLI2,ZmalncRNA822,1
C4IYC2,ZmalncRNA822,1
C4J3A0,ZmalncRNA822,1
C4J594,ZmalncRNA822,1
Q41834,ZmalncRNA822,1
B4FHE9,ZmalncRNA823,1
B6T6H4,ZmalncRNA823,1
B6TJJ4,ZmalncRNA823,1
B8A134,ZmalncRNA823,1
B8A305,ZmalncRNA823,1
C0P488,ZmalncRNA823,1
C0P539,ZmalncRNA823,1
C0P558,ZmalncRNA823,1
C0PF88,ZmalncRNA823,1
C0PHE3,ZmalncRNA823,1
B4F8A7,ZmalncRNA829,1
B4F8L8,ZmalncRNA829,1
B4FB39,ZmalncRNA829,1
B4FBV8,ZmalncRNA829,1
B4FCE3,ZmalncRNA829,1
B4FGK8,ZmalncRNA829,1
B4FHE9,ZmalncRNA829,1
B4FLX0,ZmalncRNA829,1
B4FMA8,ZmalncRNA829,1
B4FNR5,ZmalncRNA829,1
B4FPJ2,ZmalncRNA829,1
B4FSW0,ZmalncRNA829,1
B6SIF0,ZmalncRNA829,1
B6SP74,ZmalncRNA829,1
B6SXV2,ZmalncRNA829,1
B6T6E9,ZmalncRNA829,1
B6T6H4,ZmalncRNA829,1
B6TDJ0,ZmalncRNA829,1
B6TP60,ZmalncRNA829,1
B6U471,ZmalncRNA829,1
B7ZXJ1,ZmalncRNA829,1
B8A0M3,ZmalncRNA829,1
B8A134,ZmalncRNA829,1
B8A2G7,ZmalncRNA829,1
B8A305,ZmalncRNA829,1
C0P3W2,ZmalncRNA829,1
C0P6Q4,ZmalncRNA829,1
C0P8S9,ZmalncRNA829,1
C0PF88,ZmalncRNA829,1
C0PFQ6,ZmalncRNA829,1
C0PIH9,ZmalncRNA829,1
C0PLI2,ZmalncRNA829,1
C4IYC2,ZmalncRNA829,1
C4J3A0,ZmalncRNA829,1
C4J594,ZmalncRNA829,1
Q41834,ZmalncRNA829,1
B4F8A7,ZmalncRNA765,1
B4F8L8,ZmalncRNA765,1
B4FBV8,ZmalncRNA765,1
B4FCE3,ZmalncRNA765,1
B4FLX0,ZmalncRNA765,1
B4FMA8,ZmalncRNA765,1
B4FNR5,ZmalncRNA765,1
B4FPJ2,ZmalncRNA765,1
B4FSW0,ZmalncRNA765,1
B6SIF0,ZmalncRNA765,1
B6SP74,ZmalncRNA765,1
B6SXV2,ZmalncRNA765,1
B6T6E9,ZmalncRNA765,1
B6TDJ0,ZmalncRNA765,1
B6TJJ4,ZmalncRNA765,1
B6U471,ZmalncRNA765,1
B8A0M3,ZmalncRNA765,1
B8A134,ZmalncRNA765,1
B8A305,ZmalncRNA765,1
C0PFQ6,ZmalncRNA765,1
C0PIH9,ZmalncRNA765,1
C4IYC2,ZmalncRNA765,1
C4J594,ZmalncRNA765,1
B4F8A7,ZmalncRNA830,1
B4F8L8,ZmalncRNA830,1
B4FB39,ZmalncRNA830,1
B4FBV8,ZmalncRNA830,1
B4FCE3,ZmalncRNA830,1
B4FGK8,ZmalncRNA830,1
B4FLX0,ZmalncRNA830,1
B4FMA8,ZmalncRNA830,1
B4FNR5,ZmalncRNA830,1
B4FPJ2,ZmalncRNA830,1
B4FSW0,ZmalncRNA830,1
B6SIF0,ZmalncRNA830,1
B6SP74,ZmalncRNA830,1
B6SXV2,ZmalncRNA830,1
B6T6E9,ZmalncRNA830,1
B6TDJ0,ZmalncRNA830,1
B6TJJ4,ZmalncRNA830,1
B6TP60,ZmalncRNA830,1
B6U471,ZmalncRNA830,1
B7ZXJ1,ZmalncRNA830,1
B8A0M3,ZmalncRNA830,1
B8A134,ZmalncRNA830,1
B8A2G7,ZmalncRNA830,1
B8A305,ZmalncRNA830,1
C0P3W2,ZmalncRNA830,1
C0P6Q4,ZmalncRNA830,1
C0P8S9,ZmalncRNA830,1
C0PIH9,ZmalncRNA830,1
C0PLI2,ZmalncRNA830,1
C4IYC2,ZmalncRNA830,1
C4J594,ZmalncRNA830,1
Q41834,ZmalncRNA830,1
B6TDJ0,ZmalncRNA831,1
C0P3W2,ZmalncRNA831,1
B4F8A7,ZmalncRNA768,1
B4F8L8,ZmalncRNA768,1
B4FB39,ZmalncRNA768,1
B4FBV8,ZmalncRNA768,1
B4FCE3,ZmalncRNA768,1
B4FGK8,ZmalncRNA768,1
B4FHE9,ZmalncRNA768,1
B4FLX0,ZmalncRNA768,1
B4FMA8,ZmalncRNA768,1
B4FNR5,ZmalncRNA768,1
B4FPJ2,ZmalncRNA768,1
B4FSW0,ZmalncRNA768,1
B6SIF0,ZmalncRNA768,1
B6SP74,ZmalncRNA768,1
B6SXV2,ZmalncRNA768,1
B6T6E9,ZmalncRNA768,1
B6T6H4,ZmalncRNA768,1
B6TDJ0,ZmalncRNA768,1
B6TJJ4,ZmalncRNA768,1
B6TP60,ZmalncRNA768,1
B6U471,ZmalncRNA768,1
B7ZXJ1,ZmalncRNA768,1
B8A0M3,ZmalncRNA768,1
B8A134,ZmalncRNA768,1
B8A2G7,ZmalncRNA768,1
B8A305,ZmalncRNA768,1
C0P3W2,ZmalncRNA768,1
C0P6Q4,ZmalncRNA768,1
C0P8S9,ZmalncRNA768,1
C0PF88,ZmalncRNA768,1
C0PFQ6,ZmalncRNA768,1
C0PHE3,ZmalncRNA768,1
C0PIH9,ZmalncRNA768,1
C0PLI2,ZmalncRNA768,1
C4IYC2,ZmalncRNA768,1
C4J594,ZmalncRNA768,1
Q41834,ZmalncRNA768,1
B4F8A7,ZmalncRNA836,1
B4FB39,ZmalncRNA836,1
B4FBV8,ZmalncRNA836,1
B4FCE3,ZmalncRNA836,1
B4FGK8,ZmalncRNA836,1
B4FHE9,ZmalncRNA836,1
B4FLX0,ZmalncRNA836,1
B4FMA8,ZmalncRNA836,1
B4FNR5,ZmalncRNA836,1
B4FPJ2,ZmalncRNA836,1
B4FSW0,ZmalncRNA836,1
B6SP74,ZmalncRNA836,1
B6SXV2,ZmalncRNA836,1
B6T6H4,ZmalncRNA836,1
B6TDJ0,ZmalncRNA836,1
B6TP60,ZmalncRNA836,1
B8A0M3,ZmalncRNA836,1
B8A134,ZmalncRNA836,1
B8A2G7,ZmalncRNA836,1
B8A305,ZmalncRNA836,1
C0P3W2,ZmalncRNA836,1
C0P8S9,ZmalncRNA836,1
C0PF88,ZmalncRNA836,1
C0PFQ6,ZmalncRNA836,1
C0PHE3,ZmalncRNA836,1
C0PIH9,ZmalncRNA836,1
C0PLI2,ZmalncRNA836,1
C4IYC2,ZmalncRNA836,1
C4J594,ZmalncRNA836,1
B4FNR5,ZmalncRNA240,1
B4FPJ2,ZmalncRNA240,1
B6SP74,ZmalncRNA240,1
B6SXV2,ZmalncRNA240,1
C0PFQ6,ZmalncRNA240,1
C4IYC2,ZmalncRNA240,1
C4J594,ZmalncRNA240,1
C0PFQ6,ZmalncRNA843,1
B4F8A7,ZmalncRNA770,1
B4F8L8,ZmalncRNA770,1
B4FB39,ZmalncRNA770,1
B4FBV8,ZmalncRNA770,1
B4FCE3,ZmalncRNA770,1
B4FGK8,ZmalncRNA770,1
B4FHE9,ZmalncRNA770,1
B4FLX0,ZmalncRNA770,1
B4FMA8,ZmalncRNA770,1
B4FNR5,ZmalncRNA770,1
B4FPJ2,ZmalncRNA770,1
B4FSW0,ZmalncRNA770,1
B6SP74,ZmalncRNA770,1
B6SXV2,ZmalncRNA770,1
B6T6H4,ZmalncRNA770,1
B6TDJ0,ZmalncRNA770,1
B6TP60,ZmalncRNA770,1
B7ZXJ1,ZmalncRNA770,1
B8A0M3,ZmalncRNA770,1
B8A134,ZmalncRNA770,1
B8A2G7,ZmalncRNA770,1
B8A305,ZmalncRNA770,1
C0P8S9,ZmalncRNA770,1
C0PFQ6,ZmalncRNA770,1
C0PIH9,ZmalncRNA770,1
C0PLI2,ZmalncRNA770,1
C4IYC2,ZmalncRNA770,1
C4J594,ZmalncRNA770,1
Q41834,ZmalncRNA770,1
B4F8A7,ZmalncRNA298,1
B4F8L8,ZmalncRNA298,1
B4FB39,ZmalncRNA298,1
B4FBV8,ZmalncRNA298,1
B4FCE3,ZmalncRNA298,1
B4FGK8,ZmalncRNA298,1
B4FLX0,ZmalncRNA298,1
B4FMA8,ZmalncRNA298,1
B4FNR5,ZmalncRNA298,1
B4FPJ2,ZmalncRNA298,1
B4FSW0,ZmalncRNA298,1
B6SIF0,ZmalncRNA298,1
B6SP74,ZmalncRNA298,1
B6SXV2,ZmalncRNA298,1
B6T6E9,ZmalncRNA298,1
B6TDJ0,ZmalncRNA298,1
B6TP60,ZmalncRNA298,1
B6U471,ZmalncRNA298,1
B7ZXJ1,ZmalncRNA298,1
B8A0M3,ZmalncRNA298,1
B8A134,ZmalncRNA298,1
B8A2G7,ZmalncRNA298,1
B8A305,ZmalncRNA298,1
C0P6Q4,ZmalncRNA298,1
C0P8S9,ZmalncRNA298,1
C0PFQ6,ZmalncRNA298,1
C0PIH9,ZmalncRNA298,1
C0PLI2,ZmalncRNA298,1
C4IYC2,ZmalncRNA298,1
C4J3A0,ZmalncRNA298,1
C4J594,ZmalncRNA298,1
Q41834,ZmalncRNA298,1
B4F8A7,ZmalncRNA851,1
B4F8L8,ZmalncRNA851,1
B4FB39,ZmalncRNA851,1
B4FBV8,ZmalncRNA851,1
B4FCE3,ZmalncRNA851,1
B4FGK8,ZmalncRNA851,1
B4FHE9,ZmalncRNA851,1
B4FLX0,ZmalncRNA851,1
B4FMA8,ZmalncRNA851,1
B4FNR5,ZmalncRNA851,1
B4FPJ2,ZmalncRNA851,1
B4FSW0,ZmalncRNA851,1
B6SIF0,ZmalncRNA851,1
B6SP74,ZmalncRNA851,1
B6SXV2,ZmalncRNA851,1
B6T6E9,ZmalncRNA851,1
B6T6H4,ZmalncRNA851,1
B6TDJ0,ZmalncRNA851,1
B6TJJ4,ZmalncRNA851,1
B6TP60,ZmalncRNA851,1
B6U471,ZmalncRNA851,1
B7ZXJ1,ZmalncRNA851,1
B8A0M3,ZmalncRNA851,1
B8A134,ZmalncRNA851,1
B8A2G7,ZmalncRNA851,1
B8A305,ZmalncRNA851,1
C0P3W2,ZmalncRNA851,1
C0P6Q4,ZmalncRNA851,1
C0P8S9,ZmalncRNA851,1
C0PF88,ZmalncRNA851,1
C0PFQ6,ZmalncRNA851,1
C0PIH9,ZmalncRNA851,1
C0PLI2,ZmalncRNA851,1
C4IYC2,ZmalncRNA851,1
C4J3A0,ZmalncRNA851,1
C4J594,ZmalncRNA851,1
Q41834,ZmalncRNA851,1
B4FDA8,ZmalncRNA852,1
B4F8A7,ZmalncRNA789,1
B4FB39,ZmalncRNA789,1
B4FBV8,ZmalncRNA789,1
B4FCE3,ZmalncRNA789,1
B4FNR5,ZmalncRNA789,1
B4FPJ2,ZmalncRNA789,1
B4FSW0,ZmalncRNA789,1
B6SIF0,ZmalncRNA789,1
B6SXV2,ZmalncRNA789,1
B6T6H4,ZmalncRNA789,1
B6TDJ0,ZmalncRNA789,1
B6TP60,ZmalncRNA789,1
B8A0M3,ZmalncRNA789,1
B8A2G7,ZmalncRNA789,1
C0PF88,ZmalncRNA789,1
C0PFQ6,ZmalncRNA789,1
C0PLI2,ZmalncRNA789,1
C4IYC2,ZmalncRNA789,1
C4J594,ZmalncRNA789,1
B4F8A7,ZmalncRNA854,1
B4F8L8,ZmalncRNA854,1
B4FB39,ZmalncRNA854,1
B4FBV8,ZmalncRNA854,1
B4FCE3,ZmalncRNA854,1
B4FGK8,ZmalncRNA854,1
B4FHE9,ZmalncRNA854,1
B4FLX0,ZmalncRNA854,1
B4FMA8,ZmalncRNA854,1
B4FNR5,ZmalncRNA854,1
B4FPJ2,ZmalncRNA854,1
B4FSW0,ZmalncRNA854,1
B6SIF0,ZmalncRNA854,1
B6SP74,ZmalncRNA854,1
B6SXV2,ZmalncRNA854,1
B6T6E9,ZmalncRNA854,1
B6TDJ0,ZmalncRNA854,1
B6TP60,ZmalncRNA854,1
B6U471,ZmalncRNA854,1
B7ZXJ1,ZmalncRNA854,1
B8A0M3,ZmalncRNA854,1
B8A134,ZmalncRNA854,1
B8A2G7,ZmalncRNA854,1
B8A305,ZmalncRNA854,1
C0P6Q4,ZmalncRNA854,1
C0P8S9,ZmalncRNA854,1
C0PIH9,ZmalncRNA854,1
C0PLI2,ZmalncRNA854,1
C4IYC2,ZmalncRNA854,1
C4J3A0,ZmalncRNA854,1
C4J594,ZmalncRNA854,1
Q41834,ZmalncRNA854,1
B4F8A7,ZmalncRNA121,1
B4F8L8,ZmalncRNA121,1
B4FB39,ZmalncRNA121,1
B4FBV8,ZmalncRNA121,1
B4FCE3,ZmalncRNA121,1
B4FGK8,ZmalncRNA121,1
B4FHE9,ZmalncRNA121,1
B4FLX0,ZmalncRNA121,1
B4FNR5,ZmalncRNA121,1
B4FPJ2,ZmalncRNA121,1
B4FSW0,ZmalncRNA121,1
B6SIF0,ZmalncRNA121,1
B6SP74,ZmalncRNA121,1
B6SXV2,ZmalncRNA121,1
B6T6E9,ZmalncRNA121,1
B6T6H4,ZmalncRNA121,1
B6TDJ0,ZmalncRNA121,1
B6TP60,ZmalncRNA121,1
B7ZXJ1,ZmalncRNA121,1
B8A0M3,ZmalncRNA121,1
B8A134,ZmalncRNA121,1
B8A2G7,ZmalncRNA121,1
B8A305,ZmalncRNA121,1
C0P3W2,ZmalncRNA121,1
C0PF88,ZmalncRNA121,1
C0PFQ6,ZmalncRNA121,1
C0PLI2,ZmalncRNA121,1
C4IYC2,ZmalncRNA121,1
C4J594,ZmalncRNA121,1
B6T6E9,ZmalncRNA860,1
B6TDJ0,ZmalncRNA860,1
B4FBV8,ZmalncRNA477,1
B4FCE3,ZmalncRNA477,1
B4FHE9,ZmalncRNA477,1
B4FLX0,ZmalncRNA477,1
B4FNR5,ZmalncRNA477,1
B4FPJ2,ZmalncRNA477,1
B4FSW0,ZmalncRNA477,1
B6SIF0,ZmalncRNA477,1
B6SP74,ZmalncRNA477,1
B6SXV2,ZmalncRNA477,1
B6T6E9,ZmalncRNA477,1
B6T6H4,ZmalncRNA477,1
B6TDJ0,ZmalncRNA477,1
B8A0M3,ZmalncRNA477,1
B8A134,ZmalncRNA477,1
B8A305,ZmalncRNA477,1
C0P3W2,ZmalncRNA477,1
C0P8S9,ZmalncRNA477,1
C0PF88,ZmalncRNA477,1
C0PFQ6,ZmalncRNA477,1
C0PLI2,ZmalncRNA477,1
C4IYC2,ZmalncRNA477,1
C4J594,ZmalncRNA477,1
B4F8A7,ZmalncRNA774,1
B4F8L8,ZmalncRNA774,1
B4FB39,ZmalncRNA774,1
B4FBV8,ZmalncRNA774,1
B4FCE3,ZmalncRNA774,1
B4FGK8,ZmalncRNA774,1
B4FHE9,ZmalncRNA774,1
B4FLX0,ZmalncRNA774,1
B4FNR5,ZmalncRNA774,1
B4FPJ2,ZmalncRNA774,1
B4FSW0,ZmalncRNA774,1
B6SXV2,ZmalncRNA774,1
B6T6H4,ZmalncRNA774,1
B6U471,ZmalncRNA774,1
B7ZXJ1,ZmalncRNA774,1
B8A0M3,ZmalncRNA774,1
B8A134,ZmalncRNA774,1
B8A2G7,ZmalncRNA774,1
B8A305,ZmalncRNA774,1
C0P6Q4,ZmalncRNA774,1
C0P8S9,ZmalncRNA774,1
C0PF88,ZmalncRNA774,1
C0PIH9,ZmalncRNA774,1
C0PLI2,ZmalncRNA774,1
C4IYC2,ZmalncRNA774,1
C4J3A0,ZmalncRNA774,1
Q41834,ZmalncRNA774,1
B4F8A7,ZmalncRNA877,1
B4FCE3,ZmalncRNA877,1
B4FGK8,ZmalncRNA877,1
B4FLX0,ZmalncRNA877,1
B4FNR5,ZmalncRNA877,1
B4FPJ2,ZmalncRNA877,1
B4FSW0,ZmalncRNA877,1
B6SIF0,ZmalncRNA877,1
B6SP74,ZmalncRNA877,1
B6SXV2,ZmalncRNA877,1
B6TDJ0,ZmalncRNA877,1
B8A0M3,ZmalncRNA877,1
C0PFQ6,ZmalncRNA877,1
C0PIH9,ZmalncRNA877,1
C0PLI2,ZmalncRNA877,1
C4IYC2,ZmalncRNA877,1
C4J594,ZmalncRNA877,1
Q41834,ZmalncRNA877,1
B4F8A7,ZmalncRNA879,1
B4F8L8,ZmalncRNA879,1
B4FBV8,ZmalncRNA879,1
B4FCE3,ZmalncRNA879,1
B4FDA8,ZmalncRNA879,1
B4FGK8,ZmalncRNA879,1
B4FLX0,ZmalncRNA879,1
B4FMA8,ZmalncRNA879,1
B4FNR5,ZmalncRNA879,1
B4FPJ2,ZmalncRNA879,1
B4FSW0,ZmalncRNA879,1
B6SIF0,ZmalncRNA879,1
B6SP74,ZmalncRNA879,1
B6SXV2,ZmalncRNA879,1
B6TDJ0,ZmalncRNA879,1
B6U471,ZmalncRNA879,1
B7ZXJ1,ZmalncRNA879,1
B8A0M3,ZmalncRNA879,1
B8A134,ZmalncRNA879,1
B8A2G7,ZmalncRNA879,1
B8A305,ZmalncRNA879,1
C0P3W2,ZmalncRNA879,1
C0P8S9,ZmalncRNA879,1
C0PIH9,ZmalncRNA879,1
C0PLI2,ZmalncRNA879,1
C4IYC2,ZmalncRNA879,1
C4J594,ZmalncRNA879,1
Q41834,ZmalncRNA879,1
B4F8A7,ZmalncRNA882,1
B4FB39,ZmalncRNA882,1
B4FCE3,ZmalncRNA882,1
B4FGK8,ZmalncRNA882,1
B4FLX0,ZmalncRNA882,1
B4FNR5,ZmalncRNA882,1
B4FPJ2,ZmalncRNA882,1
B4FSW0,ZmalncRNA882,1
B6SIF0,ZmalncRNA882,1
B6SP74,ZmalncRNA882,1
B6SXV2,ZmalncRNA882,1
B6TDJ0,ZmalncRNA882,1
B6TP60,ZmalncRNA882,1
B8A0M3,ZmalncRNA882,1
B8A134,ZmalncRNA882,1
B8A2G7,ZmalncRNA882,1
B8A305,ZmalncRNA882,1
C0P8S9,ZmalncRNA882,1
C0PFQ6,ZmalncRNA882,1
C0PLI2,ZmalncRNA882,1
